nm;bby70;bby72;bby74;bby76;bby78;bby80;bby82;bby84;bby86;bby88;bby90;LHCII;PSII core;PSI maize;C2S2M2;GoodFig2A;OffSetFig2B;ScatFig2C;DegrFig2D;a/b_9_F5;
708.8;0.00141;0.001565;0.001455;0.00156;0.001285;0.001445;0.001635;0.001325;0.00127;0.001415;0.001125;0.00161411;0.002326008;0.001373381;0.002644554;0.001196667;0.021196667;0.003019766;0.00188517;0.001691148;
709.2;0.001485;0.00172;0.00141;0.00159;0.001375;0.001465;0.00151;0.001465;0.00138;0.001355;0.00107382;0.001652577;0.001928139;0.001191325;0.002931652;8.63E-04;0.020863333;0.002620331;0.002047536;0.001614808;
709.6;0.00135;0.00147;0.001345;0.001475;0.00127;0.001195576;0.00142;0.00118;0.00122;0.00126;0.00104845;0.001678729;0.002172982;0.001073551;0.002675873;9.23E-04;0.020923333;0.002614303;0.001463564;0.001775799;
710;0.00115;0.001275;0.001034407;0.00107731;0.001012134;0.001059348;0.00114;0.001125;0.001038029;0.000933919;0.00086591;0.001436414;0.001928139;0.001100693;0.002262984;9.50E-04;0.02095;0.002575017;0.001506552;0.001429047;
710.4;0.001149017;0.001246876;0.001095;0.00108;0.001014675;0.000983569;0.001203624;0.001033609;0.001036706;0.001037565;0.000978935;0.00136279;0.001928139;0.001103952;0.002175622;8.00E-04;0.0208;0.002359138;0.001367859;0.001556574;
710.8;0.001142236;0.00139;0.001285;0.001355;0.00124;0.001126355;0.001365;0.001205;0.0012;0.001225;0.00111396;0.001133583;0.001805717;0.001141543;0.001949052;6.00E-04;0.0206;0.002093333;0.001468709;0.001232322;
711.2;0.00103527;0.001052629;0.001048759;0.0011;0.000902163;0.000927869;0.001072664;0.001021402;0.000901207;0.00102074;0.000821827;0.001334652;0.001958744;0.000891931;0.002161414;9.90E-04;0.02099;0.002417602;0.001671641;0.001449111;
711.6;0.00129;0.001265;0.00111;0.00123;0.001125;0.001047992;0.001295;0.001165;0.00109;0.001023801;0.000877715;0.000910048;0.001683296;0.000997787;0.001735372;6.47E-04;0.020646667;0.002008611;0.001445741;0.001618178;
712;0.000624415;0.000771938;0.00054404;0.000841209;0.000627982;0.00070809;0.000749889;0.000626153;0.000877241;0.000710226;0.000615516;0.000630106;0.001744506;0.000841016;0.001700108;3.93E-04;0.020393333;0.001689695;0.001367893;0.001196019;
712.4;0.000764498;0.000852584;0.000725202;0.000854373;0.000826661;0.000764673;0.000842963;0.000660426;0.000882819;0.000750668;0.000696621;0.000541057;0.00125482;0.000725228;0.001490636;6.97E-04;0.020696667;0.001927518;0.001150289;9.81E-04;
712.8;0.000713687;0.000792911;0.00075889;0.000783989;0.000742112;0.000717771;0.000891827;0.00083775;0.000792381;0.000665489;0.000602253;0.001062565;0.001377242;0.000708338;0.00128433;4.17E-04;0.020416667;0.001582082;0.001241354;0.001036372;
713.2;0.000974251;0.00106;0.000909432;0.000892294;0.000840942;0.000820545;0.001055984;0.000881111;0.000900041;0.000844082;0.000597168;0.000946647;0.001285426;0.000809393;0.001313803;3.50E-04;0.02035;0.001450053;0.001356542;0.001062572;
713.6;0.000798806;0.00077454;0.000429399;0.000880555;0.000772524;0.000566693;0.000718426;0.000719531;0.000637568;0.00069064;0.000421338;0.000927298;0.00125482;0.000647285;0.00111276;4.97E-04;0.020496667;0.00153143;8.89E-04;9.83E-04;
714;0.000644174;0.000538818;0.00039168;0.000679504;0.000610504;0.000515825;0.000803925;0.000570937;0.00062701;0.000522692;0.000498335;0.000677388;0.001346636;0.000458912;0.001148275;2.57E-04;0.020256667;0.001226214;0.001181626;7.18E-04;
714.4;0.000418512;0.000455593;0.000417696;0.000432684;0.000368545;0.000328846;0.000358328;0.000432162;0.000379614;0.000417225;0.000304044;0.000404059;0.000918161;0.000414652;0.001080603;2.53E-04;0.020253333;0.001157738;0.001059228;7.27E-04;
714.8;0.000637623;0.000542263;0.000385351;0.000508115;0.000349133;0.000491191;0.000652683;0.000618761;0.000516627;0.000439803;0.000441047;0.000380736;0.000887556;0.00047021;0.001184925;1.67E-04;0.020166667;0.001006001;8.66E-04;7.84E-04;
715.2;0.000602769;0.000468469;0.000461479;0.000325482;0.00047568;0.000351636;0.000618049;0.000525494;0.000597986;0.000421683;0.000370111;0.000420382;0.001224215;0.000481818;0.00137101;2.20E-04;0.02022;9.94E-04;9.39E-04;8.93E-04;
715.6;0.000268663;0.000495966;0.000145316;0.000346997;0.00033866;0.000275204;0.000425747;0.000314727;0.000362352;0.000276813;0.000236207;0.000448323;0.000612107;0.000359468;0.000595654;2.10E-04;0.02021;9.19E-04;5.80E-04;7.93E-04;
716;0.000383654;0.000499901;0.000367198;0.000484035;0.000347055;0.00033202;0.000509316;0.000511284;0.000484722;0.000319783;0.000232547;0.000075143;0.000918161;0.000306763;0.001058047;2.27E-04;0.020226667;8.71E-04;6.13E-04;5.24E-04;
716.4;0.0003492;0.000485426;0.00038071;0.000477336;0.00047045;0.000330341;0.000518198;0.000298088;0.000398857;0.000297639;0.000250778;0.000117966;0.000520291;0.00028857;0.000430215;1.83E-04;0.020183333;7.63E-04;9.52E-04;7.76E-04;
716.8;0.000615886;0.000731108;0.000604665;0.000769408;0.000577074;0.000458294;0.000518154;0.000547119;0.000604719;0.000410474;0.000479531;0.00014282;0.000703924;0.000221547;0.000446759;1.43E-04;0.020143333;6.58E-04;6.06E-04;3.46E-04;
717.2;0.000160286;-5.7735E-06;-4.52219E-05;0.000145074;0.000152744;2.05655E-05;2.69656E-05;0.000259467;0.000115434;-9.085E-08;5.90758E-05;-0.00051186;0.001040583;0.000143422;0.000863507;1.40E-04;0.02014;5.90E-04;4.70E-04;5.66E-04;
717.6;0.000198297;0.000387795;0.000183975;0.000220343;6.05023E-05;0.000135327;0.000235975;0.000188405;0.00028693;0.000134942;8.6263E-05;-0.000143799;0.000703924;0.000199584;0.000372975;-2.00E-05;0.01998;3.66E-04;6.89E-04;8.00E-04;
718;-6.2777E-05;7.44355E-05;9.86219E-05;0.000102378;6.63026E-05;-3.27665E-05;0.000182429;9.01451E-05;9.36497E-05;-4.2421E-06;-7.42381E-05;-0.000405924;0.000734529;0.000168414;0.00027761;1.10E-04;0.02011;4.31E-04;6.55E-04;2.67E-04;
718.4;-3.23125E-05;-6.49159E-05;-4.00762E-05;0.000039166;2.14951E-05;-0.000081731;9.86091E-05;3.49198E-05;9.52042E-05;-4.22289E-05;-9.50091E-06;-0.000153475;0.000642713;0.000175268;0.000307341;-1.43E-04;0.019856667;1.14E-04;4.75E-04;1.01E-04;
718.8;8.26493E-05;6.60757E-05;0.000138783;-7.74415E-06;0.000019472;-7.55214E-05;0.000113411;0.000111755;9.61372E-05;-5.5702E-06;-1.61945E-05;0.000084205;0.000550897;0.000218679;0.000467959;-1.00E-04;0.0199;9.26E-05;2.09E-04;2.33E-04;
719.2;4.74645E-05;-1.09285E-05;-2.36895E-06;0.000207483;0.000008617;-8.32355E-06;0.00018795;1.40064E-05;0.00014955;-0.000050184;3.53772E-05;0.000382767;3.06054E-05;3.94732E-05;0.000122924;-1.97E-04;0.019803333;-6.83E-05;1.89E-04;4.30E-04;
719.6;-6.22568E-05;-1.06117E-05;-5.41792E-05;1.83975E-05;-9.29289E-05;-0.000131006;2.19655E-05;-0.00012186;8.84213E-05;-2.94083E-05;-0.000110194;-0.000124003;0;-4.99712E-05;-4.58643E-05;-3.37E-04;0.019663333;-2.73E-04;4.31E-04;-5.80E-07;
720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;8.00E-05;0;
720.4;-5.19099E-05;-5.80374E-05;-0.000146915;-3.37927E-05;-0.000027006;-0.000198858;-1.85381E-05;-0.000103261;-9.76506E-05;-0.000115495;-0.000136471;0.000107733;0.000520291;1.95291E-05;0.000273627;-1.33E-05;0.019986667;-7.74E-05;2.76E-04;-3.65E-04;
720.8;-0.000153184;6.75498E-05;-3.00455E-05;-7.77883E-05;0.000140874;-0.00014971;0.000112477;6.17185E-05;7.3251E-06;-5.72767E-06;0.000189691;-0.000076095;-6.12107E-05;0.000121379;-0.000158041;6.33E-05;0.020063333;-6.47E-05;6.94E-04;-4.09E-04;
721.2;-5.29713E-05;-7.6344E-05;-0.000128393;-0.000206762;-0.000129742;-0.000398244;-0.000173436;-0.00020993;-9.97532E-05;-0.000274252;-0.000102355;0.000063927;0.000275448;5.24647E-05;0.000401111;3.67E-05;0.020036667;-1.55E-04;3.15E-05;8.27E-05;
721.6;-0.000213253;-0.000247402;-0.000405145;-0.000201376;-0.000236768;-0.000284285;-0.000233851;-0.000262;-0.000134889;-0.000281925;-0.000257663;0.000107295;0.000428475;-6.67922E-05;0.000325853;-1.00E-05;0.01999;-2.66E-04;1.47E-04;1.80E-07;
722;-0.000143811;-0.00010609;-0.00012968;-0.000123282;-5.74065E-05;-0.000112775;-0.000134549;-0.000221077;-3.20145E-05;-0.0001593;-0.000150438;0.000124;0.000214238;2.57835E-05;0.000268164;-2.23E-04;0.019776667;-5.43E-04;-7.89E-05;-4.45E-04;
722.4;-4.79755E-05;-0.00012792;-0.000254671;-0.000134048;-0.000148035;-0.000325056;-0.00008927;-0.000317699;-0.00014892;-0.000182638;-0.000162085;0.00033259;0.000183632;3.17377E-05;0.000449063;-2.53E-04;0.019746667;-6.37E-04;1.31E-04;-4.31E-04;
722.8;-0.00020367;-0.00030535;-0.000320376;-0.000112407;-0.000173908;-0.000339514;-0.000208173;-0.000303396;-0.000103749;-0.000297199;-0.000194608;-0.000175295;-0.000122421;2.41739E-05;-0.0001606;-9.33E-05;0.019906667;-5.40E-04;3.34E-04;-2.69E-04;
723.2;-0.000277812;-0.000184386;-0.00019885;-0.000249068;-0.000221659;-0.000273264;-0.000211724;-0.000221833;-0.000144496;-0.00023659;-0.000159717;0.000100416;-0.000214238;-9.14388E-05;-0.000240002;-4.00E-04;0.0196;-9.11E-04;4.56E-04;-7.05E-04;
723.6;-0.000238463;-7.68416E-05;-0.000164709;-0.000260537;-8.01228E-05;-0.000267076;-0.000227173;-0.000222131;-0.000175949;-0.00025352;-0.000245814;0.000193035;-0.000367264;-7.01362E-05;-0.000253462;-2.60E-04;0.01974;-8.34E-04;2.44E-04;-3.78E-04;
724;-4.0906E-06;-1.62572E-05;-0.000152741;6.17706E-05;-6.88907E-05;-0.000114369;-8.67649E-05;0.000012454;-8.19491E-05;-5.59136E-05;-1.79354E-05;0.000021208;0.000122421;-8.32766E-05;-0.000902271;-2.23E-04;0.019776667;-8.61E-04;1.81E-04;-2.61E-04;
724.4;-0.000337841;-0.000274468;-0.000326822;-0.00024545;-0.000317653;-0.000235821;-0.000318391;-0.000385352;-0.000161058;-0.000396978;-0.000324828;0.000201194;-0.000489686;-0.000115233;-0.00095547;-1.53E-04;0.019846667;-8.54E-04;4.07E-05;-2.14E-04;
724.8;-0.000133554;-0.000173288;-0.000188316;-0.000151653;-7.89878E-05;-0.000171684;-0.000242702;-0.000212475;-0.0002394;-0.000273295;-0.000159377;0.000145353;0.000183632;-0.000162218;-0.000474933;-3.80E-04;0.01962;-0.001144081;-8.59E-05;-5.77E-04;
725.2;-0.000307708;-0.00033912;-0.000466654;-0.000224795;-0.000266891;-0.000303014;-0.000353615;-0.000361996;-0.000245144;-0.000340429;-0.000261909;0.000117789;-0.000367264;-9.92254E-05;-0.000662366;-3.27E-04;0.019673333;-0.001153964;2.21E-05;-5.39E-04;
725.6;-0.00043872;-0.000363055;-0.000509043;-0.000554034;-0.00043204;-0.000517916;-0.000494546;-0.000418043;-0.000407728;-0.000568704;-0.000455171;0.000224385;-0.000244843;-0.000165812;-0.000703382;-5.47E-04;0.019453333;-0.001437111;-2.62E-04;-5.34E-04;
726;-0.000474136;-0.000458343;-0.000533596;-0.000524244;-0.000444215;-0.000397406;-0.00040727;-0.000415584;-0.000399954;-0.000463525;-0.00035196;-0.000035379;-0.000367264;-6.65103E-05;-0.000669454;-4.23E-04;0.019576667;-0.001376855;-3.55E-04;-6.07E-04;
726.4;-0.000458746;-0.000520661;-0.000570052;-0.000485138;-0.00031422;-0.000542111;-0.000476608;-0.000450869;-0.000258508;-0.000508886;-0.000385096;0.000117944;-3.06054E-05;-0.000154337;-0.000596736;-3.93E-04;0.019606667;-0.001409864;-4.85E-04;-7.87E-04;
726.8;-0.000482045;-0.000579345;-0.000684537;-0.000473304;-0.00030603;-0.000519769;-0.000503022;-0.00043891;-0.0003404;-0.000470791;-0.00045849;0.00020598;-0.000489686;-0.000290141;-0.000491074;-5.40E-04;0.01946;-0.001619469;-3.63E-04;-5.07E-04;
727.2;-0.000269081;-0.000276875;-0.000399846;-0.000299799;-0.000315653;-0.000361589;-0.000266515;-0.000181911;-0.000266108;-0.000388193;-0.000275855;0.00028859;-0.00085695;-0.00029984;-0.001047007;-4.07E-04;0.019593333;-0.001549005;-4.82E-04;-8.13E-04;
727.6;-0.000649076;-0.000453883;-0.000592661;-0.00047654;-0.000567681;-0.00047921;-0.00048846;-0.000419316;-0.00029576;-0.000576587;-0.000440136;0.000463124;-0.000734529;-0.000368334;-0.000637484;-8.80E-04;0.01912;-0.002085139;-1.54E-04;-0.001094515;
728;-0.000413353;-0.000523765;-0.000619113;-0.000521383;-0.000262475;-0.000653526;-0.000326554;-0.000471539;-0.000365932;-0.000627254;-0.000422959;0.000261484;-0.000581502;-0.000326825;-0.000567853;-6.87E-04;0.019313333;-0.001954537;-3.89E-04;-6.88E-04;
728.4;-0.000356462;-0.000319742;-0.000476232;-0.000260517;-0.000353724;-0.000434347;-0.00050522;-0.000334663;-0.000247776;-0.000547163;-0.000396258;-0.000047938;-0.000336659;-0.000251714;-0.000627036;-6.60E-04;0.01934;-0.001990533;-8.14E-04;-7.14E-04;
728.8;-0.000613588;-0.000528604;-0.00062185;-0.000530348;-0.000522413;-0.0004657;-0.000506556;-0.000497082;-0.00030047;-0.000635859;-0.000446281;0.000569006;-0.000306054;-0.000194235;-0.000512542;-6.53E-04;0.019346667;-0.002046459;-9.20E-04;-9.88E-04;
729.2;-0.000487334;-0.000422792;-0.000394698;-0.000355697;-0.000325943;-0.000570398;-0.000574209;-0.000445065;-0.000281558;-0.000587414;-0.000390856;0.000297506;-0.000948767;-0.000160203;-0.000536065;-6.27E-04;0.019373333;-0.002082318;-7.12E-04;-9.71E-04;
729.6;-0.000511481;-0.000543937;-0.000746779;-0.000710525;-0.00042529;-0.000683507;-0.000603322;-0.000576331;-0.000326979;-0.000644295;-0.000387497;0.000122975;-0.000642713;-0.000309337;-0.000920387;-4.83E-04;0.019516667;-0.002001441;-7.54E-04;-9.72E-04;
730;-0.000660704;-0.000693409;-0.000677356;-0.00063966;-0.000702998;-0.000755462;-0.00075141;-0.000659561;-0.000513864;-0.00081772;-0.000657588;-0.000005202;-0.000887556;-0.000268758;-0.000641717;-5.43E-04;0.019456667;-0.002123829;-8.84E-04;-0.001245088;
730.4;-0.000251618;-0.000384255;-0.00056648;-0.000463508;-0.000483782;-0.000524802;-0.000531937;-0.000628882;-0.000296163;-0.000679191;-0.000462856;-0.000006053;-0.001101793;-0.000260075;-0.000815914;-6.97E-04;0.019303333;-0.002339482;-0.001133911;-7.75E-04;
730.8;-0.000539245;-0.000618189;-0.000623613;-0.000645339;-0.00046667;-0.000518676;-0.000689123;-0.000667799;-0.000433734;-0.000916055;-0.000575698;-0.00003773;-0.001040583;-0.000310543;-0.001063386;-7.10E-04;0.01929;-0.002415067;-8.22E-04;-0.001115263;
731.2;-0.000682225;-0.00064432;-0.000833478;-0.000664697;-0.00078311;-0.000660673;-0.00057527;-0.000725641;-0.000560602;-0.000818105;-0.000596893;-0.000173646;-0.000918161;-0.000186639;-0.000830574;-9.47E-04;0.019053333;-0.002713917;-7.92E-04;-9.34E-04;
731.6;-0.000782242;-0.000601732;-0.000892909;-0.000794759;-0.000700898;-0.000735452;-0.000810558;-0.000822573;-0.000758391;-0.001075;-0.000807825;0.00003259;-0.001040583;-0.000194389;-0.001417886;-4.47E-04;0.019553333;-0.002276032;-5.39E-04;-5.49E-04;
732;-0.00071611;-0.000650055;-0.000673323;-0.000532341;-0.000618565;-0.000688988;-0.00083216;-0.000655335;-0.000663682;-0.000820106;-0.000714018;0.000269166;-0.000765134;-0.000315974;-0.001163395;-7.77E-04;0.019223333;-0.00266808;-0.001192377;-0.001265166;
732.4;-0.000447392;-0.000422466;-0.000604602;-0.000570305;-0.000558369;-0.000614268;-0.000626885;-0.000668775;-0.00052132;-0.000806597;-0.000688603;-0.000058528;-0.000765134;-0.000293508;-0.001112279;-6.47E-04;0.019353333;-0.002600059;-8.00E-04;-0.001487506;
732.8;-0.000563151;-0.000551727;-0.000631727;-0.000606209;-0.000603332;-0.000582004;-0.000717764;-0.000765552;-0.000673467;-0.00101;-0.00085405;0.000228006;-0.000642713;-0.00016262;-0.000852618;-7.60E-04;0.01924;-0.002775305;-9.50E-04;-0.00170845;
733.2;-0.000331927;-0.000464912;-0.000728546;-0.000458969;-0.000317735;-0.000568068;-0.000479712;-0.00079612;-0.000495736;-0.000892707;-0.000652207;-0.000272702;-0.001009977;-0.0002762;-0.001131871;-5.97E-04;0.019403333;-0.002673816;-0.001193707;-9.95E-04;
733.6;-0.000271359;-0.000291141;-0.000475187;-0.000579555;-0.000473085;-0.000495904;-0.000551985;-0.000712068;-0.000594029;-0.000915932;-0.000714688;-0.000148528;-0.001163004;-0.000339335;-0.001156909;-7.60E-04;0.01924;-0.002898926;-8.74E-04;-0.001462958;
734;-0.000261268;-0.000264757;-0.000520813;-0.000387516;-0.000513266;-0.000509468;-0.000681045;-0.000716869;-0.000548295;-0.00103071;-0.000695629;5.51825E-05;-0.001285426;-0.000349999;-0.001151524;-6.50E-04;0.01935;-0.002850636;-8.77E-04;-9.64E-04;
734.4;-0.000420171;-0.000347835;-0.000513652;-0.000537067;-0.000438377;-0.000467102;-0.000657704;-0.000738815;-0.000530339;-0.000961148;-0.000925457;-0.000073789;-0.000948767;-0.000351493;-0.001152427;-7.70E-04;0.01923;-0.003032278;-0.001247785;-0.001345067;
734.8;-0.000439267;-0.000264468;-0.000522858;-0.000551203;-0.000614392;-0.000560902;-0.000637443;-0.000681081;-0.000721326;-0.000949844;-0.000705706;-0.000069407;-0.00085695;-0.000184344;-0.001254497;-7.40E-04;0.01926;-0.003063854;-0.001115875;-0.001404157;
735.2;-0.000335832;-0.000329314;-0.000663784;-0.000433967;-0.000632878;-0.000329096;-0.00063224;-0.000835073;-0.000628759;-0.000926769;-0.000743485;-0.0004435;-0.001469058;-0.000180072;-0.001549988;-6.73E-04;0.019326667;-0.003058695;-0.001489893;-0.001181374;
735.6;-0.000641317;-0.000731885;-0.000915362;-0.000808014;-0.000794473;-0.000688877;-0.001017548;-0.001160781;-0.000962271;-0.00138;-0.00112;-0.000189938;-0.001224215;-0.000240705;-0.001627276;-7.13E-04;0.019286667;-0.003160136;-0.001202637;-0.001122783;
736;-0.000407209;-0.000461409;-0.000478137;-0.000472361;-0.000661965;-0.000458198;-0.000739963;-0.000766678;-0.000566369;-0.000986159;-0.000864044;0.000144829;-0.001805717;-0.000149585;-0.001721157;-7.90E-04;0.01921;-0.003298178;-0.001028301;-0.001579247;
736.4;-0.000446354;-0.000596548;-0.000879218;-0.000750684;-0.000617758;-0.000708583;-0.000919611;-0.000981405;-0.000802783;-0.00115;-0.001051291;-0.0002325;-0.00119361;-0.000129926;-0.001583857;-7.33E-04;0.019266667;-0.003302819;-0.001414217;-0.001300997;
736.8;-0.000510256;-0.000619654;-0.00080792;-0.000459604;-0.000544327;-0.00045798;-0.000918814;-0.000879488;-0.000859066;-0.001125;-0.000975678;-0.000268379;-0.001040583;2.93001E-05;-0.001575029;-7.27E-04;0.019273333;-0.003357394;-0.001078681;-0.001602917;
737.2;-0.000346829;-0.000548229;-0.000691852;-0.00067784;-0.000752312;-0.000668041;-0.00095734;-0.000893303;-0.000745392;-0.001215;-0.000905761;-0.000657067;-0.001163004;-0.000171132;-0.002061847;-6.53E-04;0.019346667;-0.003345235;-0.002095965;-0.001663802;
737.6;-0.000501277;-0.000513616;-0.000796508;-0.00068379;-0.000788254;-0.000728279;-0.000932853;-0.000978905;-0.000842154;-0.00118;-0.000990761;-0.000403804;-0.001438453;-0.000159281;-0.001883789;-7.17E-04;0.019283333;-0.003469677;-0.001948213;-0.001399301;
738;-0.000096779;-0.000199894;-0.000591158;-0.000515338;-0.000401636;-0.000514571;-0.000665474;-0.000784669;-0.000632146;-0.00084951;-0.000698075;-0.000435176;-0.001163004;-6.42299E-05;-0.00169873;-5.43E-04;0.019456667;-0.003357386;-0.00155229;-0.001606837;
738.4;-0.000251477;-0.000267088;-0.000646615;-0.000577139;-0.000548235;-0.000579193;-0.000750189;-0.000796204;-0.000742987;-0.001047211;-0.000848397;-0.000619116;-0.001530269;-6.35329E-05;-0.002022257;-6.33E-04;0.019366667;-0.003508363;-0.002165878;-0.001396933;
738.8;-0.000476578;-0.000259243;-0.000674213;-0.000641751;-0.000544423;-0.000566611;-0.000750354;-0.000954073;-0.000701203;-0.001075;-0.000904237;-0.00099067;-0.001438453;-0.000111042;-0.001903894;-5.83E-04;0.019416667;-0.003519273;-0.002026438;-0.001854884;
739.2;-0.000414067;-0.000441382;-0.000728866;-0.000718108;-0.000551589;-0.000667943;-0.000898241;-0.000916077;-0.000723008;-0.001004455;-0.000830408;-0.000078465;-0.001744506;-0.000121016;-0.001715252;-4.37E-04;0.019563333;-0.003433451;-0.002009247;-0.001794283;
739.6;-0.000393924;-0.000373811;-0.00057802;-0.000644103;-0.000721602;-0.000611146;-0.000720813;-0.000967224;-0.00071449;-0.00106;-0.000855002;-0.001294689;-0.001285426;5.18369E-05;-0.001601875;-5.23E-04;0.019476667;-0.003580895;-0.001604364;-0.001990286;
740;-0.000519803;-0.00060956;-0.000792887;-0.000833411;-0.000562611;-0.00074406;-0.000941571;-0.001007857;-0.000981064;-0.00129;-0.000857374;-0.001199366;-0.001285426;6.21818E-05;-0.001391937;-4.23E-04;0.019576667;-0.003541608;-0.002361303;-0.001353495;
740.4;-0.000201339;-0.000229064;-0.000544707;-0.000381566;-0.000281432;-0.000422135;-0.000706245;-0.000883257;-0.00059633;-0.000924347;-0.000762614;-0.000348714;-0.000979372;-8.3978E-06;-0.001650327;-4.00E-04;0.0196;-0.003578922;-0.00170006;-0.00153467;
740.8;-0.000418161;-0.000376686;-0.000677294;-0.00072396;-0.000362521;-0.00068953;-0.000807773;-0.001062339;-0.000774808;-0.001075;-0.000920701;-0.001261072;-0.000581502;6.4164E-05;-0.00149057;-5.60E-04;0.01944;-0.003799504;-0.002079964;-0.001820034;
741.2;-0.00025795;-0.000262439;-0.000702968;-0.000475594;-0.000455216;-0.000546915;-0.000691524;-0.000880189;-0.000523616;-0.000960742;-0.000826515;-0.001398797;-0.001285426;4.73233E-05;-0.001786887;-1.67E-04;0.019833333;-0.003466687;-0.001983066;-0.001601035;
